epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
54,4681.72,1.30593,1.33074,0.01227,0.72677,0.6098,0.67101,0.44739,1.2853,1.24816,0.0134,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,4761.08,1.29827,1.33249,0.01213,0.72043,0.61389,0.66858,0.44416,1.30746,1.24721,0.0137,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,4831.57,1.30142,1.31639,0.01216,0.72218,0.62473,0.67846,0.45514,1.28696,1.21697,0.01352,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,4902.4,1.29643,1.2966,0.01214,0.7296,0.62597,0.68591,0.46412,1.27588,1.2036,0.01316,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,4972.94,1.2859,1.28275,0.01192,0.72377,0.62117,0.68302,0.45921,1.27856,1.21544,0.01348,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,5043.38,1.28754,1.28612,0.01178,0.74103,0.62574,0.68862,0.46527,1.27973,1.19341,0.01336,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,5113.82,1.28011,1.27506,0.012,0.73754,0.63012,0.68757,0.46627,1.27505,1.1859,0.01319,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,5186.46,1.2754,1.25283,0.0119,0.74487,0.63614,0.69184,0.47455,1.2545,1.19301,0.01287,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,5259.96,1.28327,1.24796,0.01179,0.7381,0.63456,0.69094,0.47142,1.25911,1.19251,0.013,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,5332,1.26996,1.22773,0.01166,0.74607,0.62747,0.69025,0.47476,1.25293,1.2032,0.01288,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,5413.04,1.26189,1.21529,0.01161,0.75539,0.64395,0.70309,0.48574,1.2516,1.17572,0.01281,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,5494.76,1.26147,1.21083,0.01152,0.7622,0.63283,0.69978,0.48184,1.25055,1.19775,0.01271,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,5578.07,1.25957,1.19442,0.01145,0.76228,0.63298,0.70052,0.48268,1.25045,1.1777,0.01274,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,5659.2,1.24846,1.18876,0.01152,0.75478,0.63677,0.702,0.48329,1.24063,1.17579,0.01273,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,5740.19,1.24312,1.18005,0.01137,0.75617,0.63803,0.70235,0.48415,1.25365,1.16618,0.01295,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,5817.44,1.23934,1.16623,0.01133,0.76448,0.64472,0.70794,0.4922,1.24208,1.17263,0.01277,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
