epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
90,4504.15,1.13446,1.23948,1.30485,0.65828,0.57662,0.61378,0.40081,1.17721,1.16694,1.24606,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,4558.93,1.11974,1.15979,1.29784,0.66631,0.57325,0.61346,0.39981,1.17698,1.16769,1.24665,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,4607.58,1.10122,1.11596,1.28216,0.67082,0.57078,0.61493,0.40059,1.17629,1.16784,1.24582,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,4656.61,1.10456,1.10442,1.28554,0.66643,0.57626,0.61634,0.40217,1.17519,1.163,1.24453,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,4705.28,1.09694,1.09875,1.27687,0.66388,0.57662,0.61811,0.40329,1.17519,1.15927,1.24408,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,4753.93,1.08764,1.08153,1.2724,0.67241,0.57385,0.61964,0.40413,1.17335,1.15716,1.24234,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,4802.35,1.08348,1.06409,1.269,0.66617,0.57926,0.62091,0.40551,1.17132,1.1548,1.24023,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,4848.29,1.07709,1.06223,1.26302,0.67656,0.57539,0.62195,0.40713,1.17049,1.15216,1.23909,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,4897.86,1.07655,1.04866,1.26157,0.67949,0.575,0.62256,0.40774,1.17053,1.15197,1.23883,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,4947.92,1.07291,1.05532,1.25903,0.68422,0.57315,0.62382,0.4082,1.17039,1.15096,1.23847,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,4997.27,1.06233,1.0391,1.25809,0.68416,0.57383,0.62486,0.40868,1.17027,1.15,1.23866,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
