epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
82,14430.8,1.06538,0.90616,0.00984,0.81012,0.70677,0.76882,0.5726,1.07959,1.06794,0.01098,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,14606.2,1.05766,0.89177,0.00968,0.82389,0.6991,0.76832,0.57518,1.07793,1.07305,0.01103,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,14781.7,1.04338,0.87145,0.00948,0.82502,0.70392,0.77056,0.57704,1.07506,1.07159,0.011,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,14960.6,1.04385,0.87768,0.00955,0.82998,0.70374,0.77322,0.5783,1.07489,1.05731,0.01107,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,15140.3,1.04122,0.86586,0.00957,0.83045,0.70564,0.77406,0.58007,1.06916,1.05631,0.01101,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,15320,1.02841,0.8554,0.00957,0.82821,0.70961,0.77518,0.58184,1.06589,1.05469,0.01095,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,15500.1,1.02608,0.83847,0.00953,0.8329,0.70738,0.77593,0.58491,1.05783,1.05121,0.01078,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,15679.7,1.01702,0.84245,0.00941,0.83657,0.70398,0.7768,0.58771,1.05429,1.05714,0.0107,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,15858.1,1.01876,0.81793,0.00924,0.83041,0.71128,0.77763,0.58942,1.04991,1.06068,0.01063,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,16034,0.99618,0.80782,0.00918,0.83602,0.7106,0.77734,0.59043,1.04689,1.06289,0.01062,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,16209.8,1.0161,0.81353,0.00902,0.84126,0.70721,0.77651,0.59083,1.04302,1.07303,0.01054,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,16385.6,0.99088,0.80056,0.00929,0.83116,0.71413,0.77735,0.59277,1.04215,1.0736,0.01055,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,16562.3,1.00075,0.80852,0.0091,0.8307,0.71461,0.77828,0.59441,1.04129,1.06939,0.01052,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,16742.1,0.98812,0.78769,0.00906,0.84531,0.70759,0.77856,0.59628,1.0365,1.07917,0.01045,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,16922,0.97652,0.77316,0.00904,0.83906,0.70896,0.77945,0.5982,1.03386,1.07302,0.01041,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,17101.9,0.9752,0.76292,0.00882,0.83345,0.71681,0.77952,0.59834,1.03303,1.07015,0.01041,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,17281.8,0.97192,0.77026,0.00883,0.84029,0.70997,0.7793,0.59933,1.03271,1.06529,0.0104,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,17461.2,0.96827,0.75861,0.00878,0.8373,0.71309,0.77993,0.5998,1.02909,1.07101,0.01037,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,17636.9,0.9724,0.75297,0.00878,0.84032,0.70619,0.77824,0.60038,1.02424,1.0826,0.01028,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,17812.7,0.96242,0.74497,0.00871,0.83673,0.7173,0.7789,0.60184,1.0175,1.08993,0.01016,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,17988.5,0.95716,0.74506,0.00862,0.8335,0.71594,0.77834,0.60207,1.0192,1.08656,0.01021,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,18164.3,0.9565,0.72821,0.00855,0.83543,0.71692,0.77955,0.60403,1.01758,1.08243,0.01022,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,18339.9,0.9469,0.73207,0.00853,0.84978,0.71071,0.78053,0.60478,1.01496,1.07826,0.01024,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,18515.7,0.92559,0.70915,0.00844,0.85195,0.71264,0.7811,0.60692,1.01186,1.07689,0.01021,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,18691.5,0.93581,0.71796,0.00838,0.84925,0.71653,0.78169,0.60835,1.00742,1.07991,0.01016,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,18867.2,0.93054,0.6955,0.00828,0.8433,0.7219,0.78142,0.6089,1.00482,1.08297,0.01014,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,19042.9,0.9196,0.69227,0.00825,0.8501,0.71748,0.78157,0.61004,1.00187,1.08339,0.01011,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,19218.5,0.92459,0.69884,0.00838,0.85358,0.71702,0.78166,0.611,1.00074,1.08425,0.01008,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,19394.2,0.91739,0.69383,0.0082,0.85849,0.716,0.78206,0.61146,0.9975,1.08737,0.01007,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,19570.2,0.9016,0.66847,0.0081,0.85733,0.71594,0.78223,0.61262,0.99625,1.09231,0.01006,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,19746,0.89913,0.67596,0.00809,0.85184,0.72029,0.78247,0.6141,0.99341,1.09594,0.01001,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,19921.7,0.89148,0.66431,0.00809,0.84923,0.7226,0.78257,0.61469,0.99175,1.09292,0.00998,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
