epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
118,17113.7,0.75677,0.59845,1.10344,0.8473,0.72217,0.78647,0.62189,0.83954,0.81448,1.12886,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,17251.5,0.74181,0.59238,1.10518,0.85026,0.72168,0.78651,0.62249,0.83851,0.81467,1.12855,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,17389.1,0.73904,0.58623,1.10005,0.84842,0.72412,0.78697,0.62315,0.83688,0.81431,1.12783,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,17526.6,0.73521,0.58062,1.09511,0.85135,0.72431,0.78718,0.62352,0.83477,0.81395,1.12665,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,17664.1,0.72856,0.57557,1.09413,0.85131,0.72385,0.78748,0.62436,0.83349,0.81286,1.12577,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,17801.8,0.72886,0.56984,1.08958,0.85254,0.72396,0.78723,0.62501,0.83259,0.81256,1.12541,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,17939.5,0.73151,0.56394,1.08792,0.8541,0.72337,0.78722,0.6253,0.8315,0.81251,1.12478,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,18080.4,0.72335,0.56655,1.09029,0.85338,0.72335,0.78738,0.62568,0.83058,0.81202,1.12447,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,18221.8,0.72158,0.56365,1.08644,0.85359,0.72469,0.78764,0.62628,0.82875,0.81183,1.12312,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,18362.8,0.72039,0.56017,1.08435,0.85332,0.72439,0.78765,0.62679,0.8274,0.81178,1.12255,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,18503.7,0.71373,0.55427,1.08245,0.85328,0.72384,0.78756,0.62739,0.82574,0.8114,1.12158,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
